path,age
./data/UTKFace/21_0_2_20170116165220655.jpg.chip.jpg,2
./data/UTKFace/78_0_2_20170112222034500.jpg.chip.jpg,7
./data/UTKFace/50_0_3_20170119204352551.jpg.chip.jpg,5
./data/UTKFace/8_1_1_20170113000012514.jpg.chip.jpg,0
./data/UTKFace/9_0_0_20170110220510618.jpg.chip.jpg,0
./data/UTKFace/37_0_0_20170116201223316.jpg.chip.jpg,3
./data/UTKFace/52_0_0_20170113183752750.jpg.chip.jpg,5
./data/UTKFace/39_0_0_20170117131210937.jpg.chip.jpg,3
./data/UTKFace/4_1_0_20161219153720476.jpg.chip.jpg,0
./data/UTKFace/36_1_1_20170113012230792.jpg.chip.jpg,3
./data/UTKFace/89_1_1_20170120230414826.jpg.chip.jpg,8
./data/UTKFace/32_0_0_20170117182416733.jpg.chip.jpg,3
./data/UTKFace/54_0_0_20170117163731945.jpg.chip.jpg,5
./data/UTKFace/34_1_0_20170105172420589.jpg.chip.jpg,3
./data/UTKFace/46_1_0_20170105172417134.jpg.chip.jpg,4
./data/UTKFace/36_1_0_20170117005907450.jpg.chip.jpg,3
./data/UTKFace/45_1_0_20170117181407564.jpg.chip.jpg,4
./data/UTKFace/40_0_2_20170116222954442.jpg.chip.jpg,4
./data/UTKFace/42_0_0_20170109004710455.jpg.chip.jpg,4
./data/UTKFace/8_0_0_20170110220147098.jpg.chip.jpg,0
./data/UTKFace/67_0_3_20170119212020850.jpg.chip.jpg,6
./data/UTKFace/52_0_0_20170104210519108.jpg.chip.jpg,5
./data/UTKFace/4_1_1_20170109194523891.jpg.chip.jpg,0
./data/UTKFace/28_1_1_20170112234526480.jpg.chip.jpg,2
./data/UTKFace/46_0_2_20170112220255503.jpg.chip.jpg,4
./data/UTKFace/26_1_0_20170116234828566.jpg.chip.jpg,2
./data/UTKFace/35_0_1_20170117192142868.jpg.chip.jpg,3
./data/UTKFace/48_0_0_20170113183719446.jpg.chip.jpg,4
./data/UTKFace/38_0_2_20170104205949499.jpg.chip.jpg,3
./data/UTKFace/21_1_3_20170104222653479.jpg.chip.jpg,2
./data/UTKFace/10_1_1_20170116225209209.jpg.chip.jpg,1
./data/UTKFace/54_0_0_20170104213129446.jpg.chip.jpg,5
./data/UTKFace/29_1_1_20170116231359922.jpg.chip.jpg,2
./data/UTKFace/26_0_0_20170103235457445.jpg.chip.jpg,2
./data/UTKFace/26_0_2_20170104015801932.jpg.chip.jpg,2
./data/UTKFace/68_0_0_20170111200435940.jpg.chip.jpg,6
./data/UTKFace/40_0_2_20170116192534886.jpg.chip.jpg,4
./data/UTKFace/25_1_3_20170109132228225.jpg.chip.jpg,2
./data/UTKFace/26_1_0_20170116225049260.jpg.chip.jpg,2
./data/UTKFace/28_1_1_20170117140921395.jpg.chip.jpg,2
./data/UTKFace/30_0_0_20170117130637562.jpg.chip.jpg,3
./data/UTKFace/1_0_3_20161220144649151.jpg.chip.jpg,0
./data/UTKFace/1_1_0_20170109190710292.jpg.chip.jpg,0
./data/UTKFace/27_0_2_20170119193331082.jpg.chip.jpg,2
./data/UTKFace/2_0_3_20161220143054648.jpg.chip.jpg,0
./data/UTKFace/50_0_4_20170117204204793.jpg.chip.jpg,5
./data/UTKFace/45_0_4_20170103235240356.jpg.chip.jpg,4
./data/UTKFace/27_1_0_20170119154437418.jpg.chip.jpg,2
./data/UTKFace/4_1_0_20170110213431280.jpg.chip.jpg,0
./data/UTKFace/22_1_3_20170109131950179.jpg.chip.jpg,2
./data/UTKFace/26_1_2_20170116184043483.jpg.chip.jpg,2
./data/UTKFace/67_0_3_20170105181005916.jpg.chip.jpg,6
./data/UTKFace/37_0_0_20170117120539886.jpg.chip.jpg,3
./data/UTKFace/26_1_0_20170116153206969.jpg.chip.jpg,2
./data/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0
./data/UTKFace/26_0_3_20170117153922501.jpg.chip.jpg,2
./data/UTKFace/3_0_0_20170110213243664.jpg.chip.jpg,0
./data/UTKFace/26_0_0_20170113210605342.jpg.chip.jpg,2
./data/UTKFace/42_1_0_20170117154914871.jpg.chip.jpg,4
./data/UTKFace/36_0_3_20170119191815385.jpg.chip.jpg,3
./data/UTKFace/40_0_3_20170119204129150.jpg.chip.jpg,4
./data/UTKFace/52_1_3_20170109133341959.jpg.chip.jpg,5
./data/UTKFace/4_1_2_20161219141808855.jpg.chip.jpg,0
./data/UTKFace/63_0_0_20170117192213796.jpg.chip.jpg,6
./data/UTKFace/9_0_0_20170110224738342.jpg.chip.jpg,0
./data/UTKFace/16_0_0_20170117134536197.jpg.chip.jpg,1
./data/UTKFace/12_1_0_20170109203631496.jpg.chip.jpg,1
./data/UTKFace/35_0_1_20170113142443251.jpg.chip.jpg,3
./data/UTKFace/5_0_3_20161220220253921.jpg.chip.jpg,0
./data/UTKFace/54_0_0_20170119210009054.jpg.chip.jpg,5
./data/UTKFace/35_0_3_20170119201417013.jpg.chip.jpg,3
./data/UTKFace/1_0_0_20170110213203795.jpg.chip.jpg,0
./data/UTKFace/21_1_0_20170116214441148.jpg.chip.jpg,2
./data/UTKFace/3_1_1_20170109194610208.jpg.chip.jpg,0
./data/UTKFace/47_1_1_20170114033403408.jpg.chip.jpg,4
./data/UTKFace/36_0_0_20170108225341913.jpg.chip.jpg,3
./data/UTKFace/68_1_1_20170113012709282.jpg.chip.jpg,6
./data/UTKFace/26_0_3_20170117154558934.jpg.chip.jpg,2
./data/UTKFace/36_0_2_20170104200528385.jpg.chip.jpg,3
./data/UTKFace/62_0_0_20170111171747583.jpg.chip.jpg,6
./data/UTKFace/90_0_1_20170111205407457.jpg.chip.jpg,9
./data/UTKFace/3_1_2_20161219211602774.jpg.chip.jpg,0
./data/UTKFace/23_1_3_20170119164606005.jpg.chip.jpg,2
./data/UTKFace/30_0_0_20170117181232946.jpg.chip.jpg,3
./data/UTKFace/64_0_4_20170103184049701.jpg.chip.jpg,6
./data/UTKFace/31_1_3_20170109134554005.jpg.chip.jpg,3
./data/UTKFace/19_1_1_20170112191242381.jpg.chip.jpg,1
./data/UTKFace/62_1_0_20170110122421679.jpg.chip.jpg,6
./data/UTKFace/57_0_0_20170109012720243.jpg.chip.jpg,5
./data/UTKFace/35_1_0_20170103182720889.jpg.chip.jpg,3
./data/UTKFace/13_0_2_20170117152653604.jpg.chip.jpg,1
./data/UTKFace/45_0_3_20170119181420596.jpg.chip.jpg,4
./data/UTKFace/60_0_3_20170119205706295.jpg.chip.jpg,6
./data/UTKFace/65_0_1_20170120223824820.jpg.chip.jpg,6
./data/UTKFace/28_1_4_20170117202425055.jpg.chip.jpg,2
./data/UTKFace/20_1_1_20170114031112464.jpg.chip.jpg,2
./data/UTKFace/49_1_0_20170109013409205.jpg.chip.jpg,4
./data/UTKFace/36_0_0_20170103182808586.jpg.chip.jpg,3
./data/UTKFace/31_0_2_20170116170946512.jpg.chip.jpg,3
./data/UTKFace/36_1_0_20170104200945656.jpg.chip.jpg,3
./data/UTKFace/31_0_0_20170117181551404.jpg.chip.jpg,3
./data/UTKFace/21_0_3_20170119153827185.jpg.chip.jpg,2
./data/UTKFace/4_1_2_20161219142249665.jpg.chip.jpg,0
./data/UTKFace/4_0_0_20170110213229910.jpg.chip.jpg,0
./data/UTKFace/85_1_0_20170110182111721.jpg.chip.jpg,8
./data/UTKFace/78_0_0_20170120225718369.jpg.chip.jpg,7
./data/UTKFace/21_0_0_20170116215442146.jpg.chip.jpg,2
./data/UTKFace/36_0_1_20170116205444602.jpg.chip.jpg,3
./data/UTKFace/1_1_2_20161219141525504.jpg.chip.jpg,0
./data/UTKFace/29_1_0_20170103181510040.jpg.chip.jpg,2
./data/UTKFace/50_0_3_20170119205559383.jpg.chip.jpg,5
./data/UTKFace/21_1_3_20170104221836903.jpg.chip.jpg,2
./data/UTKFace/33_0_0_20170105165028532.jpg.chip.jpg,3
./data/UTKFace/34_1_1_20170116233657414.jpg.chip.jpg,3
./data/UTKFace/36_1_0_20170113182833573.jpg.chip.jpg,3
./data/UTKFace/21_0_0_20170103234805676.jpg.chip.jpg,2
./data/UTKFace/36_0_1_20170113173237337.jpg.chip.jpg,3
./data/UTKFace/20_0_0_20170117005807799.jpg.chip.jpg,2
./data/UTKFace/12_1_0_20170102234319611.jpg.chip.jpg,1
./data/UTKFace/36_1_0_20170116003333930.jpg.chip.jpg,3
./data/UTKFace/12_1_1_20170109204809866.jpg.chip.jpg,1
./data/UTKFace/25_0_1_20170116002814761.jpg.chip.jpg,2
./data/UTKFace/26_1_2_20170116184042449.jpg.chip.jpg,2
./data/UTKFace/2_0_0_20170109191327945.jpg.chip.jpg,0
./data/UTKFace/35_1_1_20170117021418022.jpg.chip.jpg,3
./data/UTKFace/1_1_0_20170110212647258.jpg.chip.jpg,0
./data/UTKFace/45_0_0_20170117181001561.jpg.chip.jpg,4
./data/UTKFace/25_0_3_20170104214610101.jpg.chip.jpg,2
./data/UTKFace/20_1_0_20170103175636647.jpg.chip.jpg,2
./data/UTKFace/85_1_0_20170110141027202.jpg.chip.jpg,8
./data/UTKFace/40_1_3_20170119192433185.jpg.chip.jpg,4
./data/UTKFace/2_1_3_20161219225333464.jpg.chip.jpg,0
./data/UTKFace/28_1_0_20170117202555320.jpg.chip.jpg,2
./data/UTKFace/42_0_3_20170119155807051.jpg.chip.jpg,4
./data/UTKFace/36_1_0_20170103182902892.jpg.chip.jpg,3
./data/UTKFace/29_1_4_20170103230141555.jpg.chip.jpg,2
./data/UTKFace/17_1_1_20170114030014850.jpg.chip.jpg,1
./data/UTKFace/29_1_0_20170117202722702.jpg.chip.jpg,2
./data/UTKFace/63_0_1_20170120221531693.jpg.chip.jpg,6
./data/UTKFace/26_1_0_20170116234619701.jpg.chip.jpg,2
./data/UTKFace/26_1_1_20170112213308487.jpg.chip.jpg,2
./data/UTKFace/24_1_1_20170112192336718.jpg.chip.jpg,2
./data/UTKFace/80_0_0_20170111211457352.jpg.chip.jpg,8
./data/UTKFace/1_1_2_20161219222154119.jpg.chip.jpg,0
./data/UTKFace/54_0_3_20170119210006573.jpg.chip.jpg,5
./data/UTKFace/25_0_2_20170116174816852.jpg.chip.jpg,2
./data/UTKFace/40_0_0_20170117134708024.jpg.chip.jpg,4
./data/UTKFace/32_1_1_20170114033451015.jpg.chip.jpg,3
./data/UTKFace/67_0_3_20170117134845691.jpg.chip.jpg,6
./data/UTKFace/1_1_2_20161219193510436.jpg.chip.jpg,0
./data/UTKFace/54_0_0_20170104212619757.jpg.chip.jpg,5
./data/UTKFace/44_0_4_20170117204035832.jpg.chip.jpg,4
./data/UTKFace/59_1_0_20170110141359968.jpg.chip.jpg,5
./data/UTKFace/50_0_3_20170119205546104.jpg.chip.jpg,5
./data/UTKFace/5_1_0_20170109194113052.jpg.chip.jpg,0
./data/UTKFace/40_0_3_20170119154448251.jpg.chip.jpg,4
./data/UTKFace/60_1_3_20170109142555460.jpg.chip.jpg,6
./data/UTKFace/26_1_1_20170116234835737.jpg.chip.jpg,2
./data/UTKFace/35_0_3_20170104214512933.jpg.chip.jpg,3
./data/UTKFace/1_1_4_20170103213044557.jpg.chip.jpg,0
./data/UTKFace/21_0_1_20170116215541940.jpg.chip.jpg,2
./data/UTKFace/26_1_1_20170112211311571.jpg.chip.jpg,2
./data/UTKFace/30_0_0_20170117171057875.jpg.chip.jpg,3
./data/UTKFace/55_0_3_20170119181425916.jpg.chip.jpg,5
./data/UTKFace/34_0_0_20170119180649883.jpg.chip.jpg,3
./data/UTKFace/26_1_0_20170117103606667.jpg.chip.jpg,2
./data/UTKFace/26_0_1_20170120134608943.jpg.chip.jpg,2
./data/UTKFace/45_1_1_20170113012603225.jpg.chip.jpg,4
./data/UTKFace/16_1_0_20170109212413425.jpg.chip.jpg,1
./data/UTKFace/26_0_2_20170116180859386.jpg.chip.jpg,2
./data/UTKFace/36_0_1_20170117135448300.jpg.chip.jpg,3
./data/UTKFace/21_0_1_20170114032016183.jpg.chip.jpg,2
./data/UTKFace/75_0_0_20170117192228563.jpg.chip.jpg,7
./data/UTKFace/1_1_2_20161219201453804.jpg.chip.jpg,0
./data/UTKFace/1_1_3_20161219225245716.jpg.chip.jpg,0
./data/UTKFace/18_1_0_20170109213931089.jpg.chip.jpg,1
./data/UTKFace/26_0_4_20170103235429853.jpg.chip.jpg,2
./data/UTKFace/82_1_1_20170110154342872.jpg.chip.jpg,8
./data/UTKFace/32_0_1_20170117140220148.jpg.chip.jpg,3
./data/UTKFace/52_0_3_20170104220727902.jpg.chip.jpg,5
./data/UTKFace/1_0_2_20170109191209991.jpg.chip.jpg,0
./data/UTKFace/35_1_4_20170117200719931.jpg.chip.jpg,3
./data/UTKFace/1_0_2_20161219204024196.jpg.chip.jpg,0
./data/UTKFace/55_0_2_20170104023125269.jpg.chip.jpg,5
./data/UTKFace/34_0_3_20170119183347270.jpg.chip.jpg,3
./data/UTKFace/41_0_3_20170119171541497.jpg.chip.jpg,4
./data/UTKFace/35_0_2_20170116191801122.jpg.chip.jpg,3
./data/UTKFace/1_1_0_20170109191232555.jpg.chip.jpg,0
./data/UTKFace/38_0_1_20170116201824880.jpg.chip.jpg,3
./data/UTKFace/28_1_1_20170112211124102.jpg.chip.jpg,2
./data/UTKFace/3_1_4_20170103234200795.jpg.chip.jpg,0
./data/UTKFace/9_0_0_20170110215514548.jpg.chip.jpg,0
./data/UTKFace/53_0_0_20170109010238192.jpg.chip.jpg,5
./data/UTKFace/20_0_1_20170120134900190.jpg.chip.jpg,2
./data/UTKFace/72_1_1_20170120225033578.jpg.chip.jpg,7
./data/UTKFace/50_1_0_20170109012444348.jpg.chip.jpg,5
./data/UTKFace/36_0_3_20170119183536726.jpg.chip.jpg,3
./data/UTKFace/16_0_0_20170110231215944.jpg.chip.jpg,1
./data/UTKFace/22_0_2_20170104021111388.jpg.chip.jpg,2
./data/UTKFace/65_1_1_20170112215403296.jpg.chip.jpg,6
./data/UTKFace/27_1_4_20170103210539730.jpg.chip.jpg,2
./data/UTKFace/22_1_3_20170117143926531.jpg.chip.jpg,2
./data/UTKFace/8_1_1_20170109203648153.jpg.chip.jpg,0
./data/UTKFace/46_0_0_20170113185333766.jpg.chip.jpg,4
./data/UTKFace/3_1_2_20161219160905062.jpg.chip.jpg,0
./data/UTKFace/39_0_0_20170104181448317.jpg.chip.jpg,3
./data/UTKFace/26_1_0_20170116193157590.jpg.chip.jpg,2
./data/UTKFace/38_1_1_20170116171343260.jpg.chip.jpg,3
./data/UTKFace/24_1_0_20170116215636399.jpg.chip.jpg,2
./data/UTKFace/42_1_4_20170103230535913.jpg.chip.jpg,4
./data/UTKFace/35_0_1_20170113161253242.jpg.chip.jpg,3
./data/UTKFace/1_1_2_20161219200100707.jpg.chip.jpg,0
./data/UTKFace/20_0_3_20170104214317461.jpg.chip.jpg,2
./data/UTKFace/31_0_3_20170119200051395.jpg.chip.jpg,3
./data/UTKFace/1_0_0_20170109192219011.jpg.chip.jpg,0
./data/UTKFace/65_0_0_20170117162857355.jpg.chip.jpg,6
./data/UTKFace/69_1_3_20170109150308256.jpg.chip.jpg,6
./data/UTKFace/25_0_1_20170113174811546.jpg.chip.jpg,2
./data/UTKFace/36_1_1_20170116163956549.jpg.chip.jpg,3
./data/UTKFace/55_1_1_20170113185105936.jpg.chip.jpg,5
./data/UTKFace/56_1_0_20170110180113129.jpg.chip.jpg,5
./data/UTKFace/1_0_0_20161220220135250.jpg.chip.jpg,0
./data/UTKFace/17_1_3_20170117143037796.jpg.chip.jpg,1
./data/UTKFace/38_1_4_20170105173608614.jpg.chip.jpg,3
./data/UTKFace/26_0_2_20170116181209519.jpg.chip.jpg,2
./data/UTKFace/62_0_0_20170105173715821.jpg.chip.jpg,6
./data/UTKFace/56_1_0_20170110141434080.jpg.chip.jpg,5
./data/UTKFace/24_0_0_20170117150004378.jpg.chip.jpg,2
./data/UTKFace/82_0_0_20170113184939024.jpg.chip.jpg,8
./data/UTKFace/10_0_4_20161221192738446.jpg.chip.jpg,1
./data/UTKFace/57_1_0_20170110120803050.jpg.chip.jpg,5
./data/UTKFace/57_1_2_20170109002542575.jpg.chip.jpg,5
./data/UTKFace/26_1_1_20170116231925419.jpg.chip.jpg,2
./data/UTKFace/49_1_0_20170105173102837.jpg.chip.jpg,4
./data/UTKFace/32_0_1_20170113001102379.jpg.chip.jpg,3
./data/UTKFace/2_1_2_20161219151919100.jpg.chip.jpg,0
./data/UTKFace/70_1_0_20170120222024102.jpg.chip.jpg,7
./data/UTKFace/7_1_1_20170109194708063.jpg.chip.jpg,0
./data/UTKFace/25_1_0_20170117134947430.jpg.chip.jpg,2
./data/UTKFace/36_0_0_20170117183118966.jpg.chip.jpg,3
./data/UTKFace/45_0_3_20170119194836227.jpg.chip.jpg,4
./data/UTKFace/59_0_0_20170104002111294.jpg.chip.jpg,5
./data/UTKFace/26_1_0_20170103182026289.jpg.chip.jpg,2
./data/UTKFace/5_1_0_20161220220850074.jpg.chip.jpg,0
./data/UTKFace/46_0_1_20170113135634688.jpg.chip.jpg,4
./data/UTKFace/50_1_0_20170120222640234.jpg.chip.jpg,5
./data/UTKFace/30_0_0_20170117151826355.jpg.chip.jpg,3
./data/UTKFace/69_1_1_20170117195205819.jpg.chip.jpg,6
./data/UTKFace/24_1_4_20170103223158047.jpg.chip.jpg,2
./data/UTKFace/32_1_3_20170119200441164.jpg.chip.jpg,3
./data/UTKFace/18_1_0_20170109214248716.jpg.chip.jpg,1
./data/UTKFace/29_0_0_20170104165154897.jpg.chip.jpg,2
./data/UTKFace/20_1_0_20170117192922563.jpg.chip.jpg,2
./data/UTKFace/40_1_2_20170109133222841.jpg.chip.jpg,4
./data/UTKFace/64_1_0_20170120223621126.jpg.chip.jpg,6
./data/UTKFace/73_1_0_20170110141055369.jpg.chip.jpg,7
./data/UTKFace/46_1_1_20170113011956753.jpg.chip.jpg,4
./data/UTKFace/18_1_2_20170104020424141.jpg.chip.jpg,1
./data/UTKFace/58_0_2_20170104212958196.jpg.chip.jpg,5
./data/UTKFace/20_1_0_20170105184054896.jpg.chip.jpg,2
./data/UTKFace/32_0_1_20170113183741368.jpg.chip.jpg,3
./data/UTKFace/32_1_0_20170117092300323.jpg.chip.jpg,3
./data/UTKFace/22_1_4_20170103225134240.jpg.chip.jpg,2
./data/UTKFace/26_0_3_20170119192058354.jpg.chip.jpg,2
./data/UTKFace/26_1_1_20170116021949852.jpg.chip.jpg,2
./data/UTKFace/34_0_3_20170119163319768.jpg.chip.jpg,3
./data/UTKFace/25_1_0_20170117140853353.jpg.chip.jpg,2
./data/UTKFace/71_0_2_20170112224258484.jpg.chip.jpg,7
./data/UTKFace/70_0_2_20170116173622688.jpg.chip.jpg,7
./data/UTKFace/80_0_0_20170117174755679.jpg.chip.jpg,8
./data/UTKFace/26_1_2_20170117154425237.jpg.chip.jpg,2
./data/UTKFace/3_0_2_20161219190552779.jpg.chip.jpg,0
./data/UTKFace/48_1_0_20170110125249128.jpg.chip.jpg,4
./data/UTKFace/35_0_1_20170109002946255.jpg.chip.jpg,3
./data/UTKFace/1_1_3_20161220143241765.jpg.chip.jpg,0
./data/UTKFace/28_0_2_20170116162328748.jpg.chip.jpg,2
./data/UTKFace/53_0_2_20170112215433623.jpg.chip.jpg,5
./data/UTKFace/2_0_4_20170103202456584.jpg.chip.jpg,0
./data/UTKFace/55_0_3_20170119183211767.jpg.chip.jpg,5
./data/UTKFace/39_0_1_20170104200618034.jpg.chip.jpg,3
./data/UTKFace/17_1_1_20170112234115471.jpg.chip.jpg,1
./data/UTKFace/35_1_0_20170103230424865.jpg.chip.jpg,3
./data/UTKFace/18_1_0_20170109214559082.jpg.chip.jpg,1
./data/UTKFace/58_0_0_20170104185347134.jpg.chip.jpg,5
./data/UTKFace/27_0_1_20170113135657435.jpg.chip.jpg,2
./data/UTKFace/84_1_0_20170109150838156.jpg.chip.jpg,8
./data/UTKFace/29_1_0_20170103163136424.jpg.chip.jpg,2
./data/UTKFace/26_1_2_20170117141036153.jpg.chip.jpg,2
./data/UTKFace/27_0_3_20170119193229322.jpg.chip.jpg,2
./data/UTKFace/41_0_3_20170119171546296.jpg.chip.jpg,4
./data/UTKFace/25_1_3_20170119171949009.jpg.chip.jpg,2
./data/UTKFace/62_1_3_20170105000830708.jpg.chip.jpg,6
./data/UTKFace/17_0_4_20170103201116511.jpg.chip.jpg,1
./data/UTKFace/24_1_2_20170105162251371.jpg.chip.jpg,2
./data/UTKFace/26_1_2_20170116180658254.jpg.chip.jpg,2
./data/UTKFace/27_1_1_20170117013845090.jpg.chip.jpg,2
./data/UTKFace/24_1_2_20170116171044181.jpg.chip.jpg,2
./data/UTKFace/31_1_1_20170116170019856.jpg.chip.jpg,3
./data/UTKFace/28_0_2_20170116190154379.jpg.chip.jpg,2
./data/UTKFace/3_1_4_20161221192908158.jpg.chip.jpg,0
./data/UTKFace/53_0_0_20170111171747432.jpg.chip.jpg,5
./data/UTKFace/34_0_1_20170113142048204.jpg.chip.jpg,3
./data/UTKFace/32_1_1_20170112210630029.jpg.chip.jpg,3
./data/UTKFace/52_0_3_20170119205712208.jpg.chip.jpg,5
./data/UTKFace/30_0_3_20170119195646516.jpg.chip.jpg,3
./data/UTKFace/26_1_2_20170116184052988.jpg.chip.jpg,2
./data/UTKFace/34_0_3_20170119200814036.jpg.chip.jpg,3
./data/UTKFace/35_0_1_20170116235207950.jpg.chip.jpg,3
./data/UTKFace/60_0_0_20170104170240505.jpg.chip.jpg,6
./data/UTKFace/40_0_0_20170117133133334.jpg.chip.jpg,4
./data/UTKFace/50_0_0_20170105161353395.jpg.chip.jpg,5
./data/UTKFace/1_0_0_20170103210415090.jpg.chip.jpg,0
./data/UTKFace/35_1_1_20170112215312112.jpg.chip.jpg,3
./data/UTKFace/50_1_1_20170117001143232.jpg.chip.jpg,5
./data/UTKFace/38_1_3_20170119202728862.jpg.chip.jpg,3
./data/UTKFace/6_0_3_20170119145452429.jpg.chip.jpg,0
./data/UTKFace/26_1_2_20170113000159185.jpg.chip.jpg,2
./data/UTKFace/1_0_2_20161219221744255.jpg.chip.jpg,0
./data/UTKFace/37_1_1_20170117172409586.jpg.chip.jpg,3
./data/UTKFace/34_1_1_20170104165020320.jpg.chip.jpg,3
./data/UTKFace/22_1_0_20170113182819149.jpg.chip.jpg,2
./data/UTKFace/2_1_2_20161219151851452.jpg.chip.jpg,0
./data/UTKFace/1_0_2_20161219200015132.jpg.chip.jpg,0
./data/UTKFace/72_1_0_20170110161254894.jpg.chip.jpg,7
./data/UTKFace/48_1_0_20170119192701682.jpg.chip.jpg,4
./data/UTKFace/65_0_3_20170119205222598.jpg.chip.jpg,6
./data/UTKFace/65_0_0_20170111210257547.jpg.chip.jpg,6
./data/UTKFace/85_1_0_20170110183746742.jpg.chip.jpg,8
./data/UTKFace/26_1_1_20170116174208031.jpg.chip.jpg,2
./data/UTKFace/49_1_1_20170113012017156.jpg.chip.jpg,4
./data/UTKFace/6_1_0_20170109201859697.jpg.chip.jpg,0
./data/UTKFace/35_0_1_20170113133712152.jpg.chip.jpg,3
./data/UTKFace/37_1_1_20170116222816400.jpg.chip.jpg,3
./data/UTKFace/13_0_0_20170110225307195.jpg.chip.jpg,1
./data/UTKFace/43_1_1_20170116003503143.jpg.chip.jpg,4
./data/UTKFace/99_1_2_20170110182418864.jpg.chip.jpg,9
./data/UTKFace/4_0_4_20161221193322159.jpg.chip.jpg,0
./data/UTKFace/26_0_1_20170113155124217.jpg.chip.jpg,2
./data/UTKFace/30_1_0_20170103182425185.jpg.chip.jpg,3
./data/UTKFace/29_0_0_20170104201134466.jpg.chip.jpg,2
./data/UTKFace/47_0_1_20170117173346286.jpg.chip.jpg,4
./data/UTKFace/29_0_0_20170108223214078.jpg.chip.jpg,2
./data/UTKFace/26_0_0_20170116203116520.jpg.chip.jpg,2
./data/UTKFace/62_0_2_20170104213224957.jpg.chip.jpg,6
./data/UTKFace/18_0_0_20170110232121048.jpg.chip.jpg,1
./data/UTKFace/32_0_2_20170116190200837.jpg.chip.jpg,3
./data/UTKFace/45_0_4_20170104202016610.jpg.chip.jpg,4
./data/UTKFace/77_1_0_20170110181611591.jpg.chip.jpg,7
./data/UTKFace/25_0_0_20170113181534141.jpg.chip.jpg,2
./data/UTKFace/31_1_1_20170117170047936.jpg.chip.jpg,3
./data/UTKFace/60_1_0_20170110141351728.jpg.chip.jpg,6
./data/UTKFace/26_1_1_20170112212028557.jpg.chip.jpg,2
./data/UTKFace/35_0_1_20170113152731945.jpg.chip.jpg,3
./data/UTKFace/15_0_1_20170113132336584.jpg.chip.jpg,1
./data/UTKFace/4_1_3_20161220223310227.jpg.chip.jpg,0
./data/UTKFace/30_1_1_20170116220801881.jpg.chip.jpg,3
./data/UTKFace/1_1_3_20161220220214417.jpg.chip.jpg,0
./data/UTKFace/26_1_2_20170116184651548.jpg.chip.jpg,2
./data/UTKFace/49_0_0_20170104211525124.jpg.chip.jpg,4
./data/UTKFace/41_0_1_20170113134000456.jpg.chip.jpg,4
./data/UTKFace/10_0_1_20170104010841239.jpg.chip.jpg,1
./data/UTKFace/36_0_0_20170104170039505.jpg.chip.jpg,3
./data/UTKFace/25_1_2_20170116223140371.jpg.chip.jpg,2
./data/UTKFace/36_0_3_20170119150712949.jpg.chip.jpg,3
./data/UTKFace/90_1_0_20170110183737626.jpg.chip.jpg,9
./data/UTKFace/1_0_2_20161219194800523.jpg.chip.jpg,0
./data/UTKFace/27_0_1_20170113182853263.jpg.chip.jpg,2
./data/UTKFace/76_0_0_20170111221823004.jpg.chip.jpg,7
./data/UTKFace/7_0_0_20170110225211960.jpg.chip.jpg,0
./data/UTKFace/58_0_4_20170104212345751.jpg.chip.jpg,5
./data/UTKFace/51_0_1_20170117160804231.jpg.chip.jpg,5
./data/UTKFace/54_1_3_20170119202248869.jpg.chip.jpg,5
./data/UTKFace/26_1_1_20170116225026009.jpg.chip.jpg,2
./data/UTKFace/8_1_0_20170103200956895.jpg.chip.jpg,0
./data/UTKFace/1_1_2_20161219161757030.jpg.chip.jpg,0
./data/UTKFace/28_1_0_20170117122007867.jpg.chip.jpg,2
./data/UTKFace/80_1_0_20170110141320400.jpg.chip.jpg,8
./data/UTKFace/61_0_0_20170117174451974.jpg.chip.jpg,6
./data/UTKFace/42_0_0_20170104204628725.jpg.chip.jpg,4
./data/UTKFace/5_1_0_20170109191938064.jpg.chip.jpg,0
./data/UTKFace/61_0_1_20170117194559499.jpg.chip.jpg,6
./data/UTKFace/50_0_0_20170111171747287.jpg.chip.jpg,5
./data/UTKFace/47_0_3_20170117190238883.jpg.chip.jpg,4
./data/UTKFace/20_1_2_20170117141237688.jpg.chip.jpg,2
./data/UTKFace/2_0_0_20170110212905173.jpg.chip.jpg,0
./data/UTKFace/35_1_2_20170116164727094.jpg.chip.jpg,3
./data/UTKFace/1_1_2_20161219162523262.jpg.chip.jpg,0
./data/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,1
./data/UTKFace/25_1_3_20170119153501863.jpg.chip.jpg,2
./data/UTKFace/34_0_1_20170113173021417.jpg.chip.jpg,3
./data/UTKFace/25_1_3_20170119172050673.jpg.chip.jpg,2
./data/UTKFace/52_0_0_20170104211725300.jpg.chip.jpg,5
./data/UTKFace/50_0_2_20170116173539623.jpg.chip.jpg,5
./data/UTKFace/1_0_0_20161219211607517.jpg.chip.jpg,0
./data/UTKFace/41_0_4_20170117022116049.jpg.chip.jpg,4
./data/UTKFace/30_0_0_20170120134230135.jpg.chip.jpg,3
./data/UTKFace/14_0_0_20170110225056665.jpg.chip.jpg,1
./data/UTKFace/45_0_3_20170119165318518.jpg.chip.jpg,4
./data/UTKFace/70_0_0_20170111210749134.jpg.chip.jpg,7
